"Status";"Gas Day Start";"Gas in storage (TWh)";"Full (%)";"Trend (%)";"Consumption (TWh)";"Full/Cons (%)";"Injection (GWh/d)";"Withdrawal (GWh/d)";"Working gas volume (TWh)";"Injection capacity (GWh/d)";"Withdrawal capacity (GWh/d)"
"C";"2013-03-30";"24.6753";"22.82";"-0.46";"850";"2.9";"22.4";"523.6";"108.1083";"1692.31";"3129.91"
"C";"2013-03-29";"25.1559";"23.27";"-0.61";"850";"2.96";"21.1";"676";"108.1083";"1692.46";"3129.91"
"C";"2013-03-28";"25.7891";"23.85";"-0.55";"850";"3.03";"7.74";"605.4";"108.1083";"1692.46";"3129.91"
"C";"2013-03-27";"26.3614";"24.38";"-0.67";"850";"3.1";"9.15";"732.6";"108.1083";"1692.48";"3129.91"
"C";"2013-03-26";"27.066";"25.04";"-0.76";"850";"3.18";"0.15";"820.2";"108.1083";"1692.5";"3129.91"
"C";"2013-03-25";"27.8412";"25.75";"-0.79";"850";"3.28";"0";"853.3";"108.1083";"1692.52";"3129.91"
"C";"2013-03-24";"28.6142";"26.47";"-0.67";"850";"3.37";"0";"720.7";"108.1083";"1692.54";"3129.91"
"C";"2013-03-23";"29.2469";"27.05";"-0.65";"850";"3.44";"0";"704.5";"108.1083";"1692.56";"3129.91"
"C";"2013-03-22";"29.8662";"27.63";"-0.74";"850";"3.51";"0";"799.3";"108.1083";"1692.58";"3129.91"
"C";"2013-03-21";"30.6015";"28.31";"-0.89";"850";"3.6";"0.04";"965.5";"108.1083";"1692.6";"3129.91"
"C";"2013-03-20";"31.4972";"29.13";"-0.85";"850";"3.71";"0";"922.1";"108.1083";"1692.61";"3129.91"
"C";"2013-03-19";"32.3493";"29.92";"-0.87";"850";"3.81";"0.05";"935.4";"108.1083";"1692.64";"3129.91"
"C";"2013-03-18";"33.2244";"30.73";"-0.97";"850";"3.91";"0.05";"1052.5";"108.1083";"1692.68";"3129.91"
"C";"2013-03-17";"34.2122";"31.65";"-0.62";"850";"4.02";"4.8";"676.3";"108.1083";"1692.72";"3129.91"
"C";"2013-03-16";"34.8375";"32.22";"-0.77";"850";"4.1";"0.09";"836.6";"108.1083";"1692.75";"3129.91"
"C";"2013-03-15";"35.6092";"32.94";"-1.03";"850";"4.19";"0.11";"1109.4";"108.1083";"1692.8";"3129.91"
"C";"2013-03-14";"36.6689";"33.92";"-1.16";"850";"4.31";"10.44";"1260.6";"108.1083";"1692.83";"3129.91"
"C";"2013-03-13";"37.8689";"35.03";"-1.23";"850";"4.46";"3.97";"1329.4";"108.1083";"1692.88";"3129.91"
"C";"2013-03-12";"39.152";"36.22";"-1.19";"850";"4.61";"0";"1291.2";"108.1083";"1692.91";"3129.91"
"C";"2013-03-11";"40.3729";"37.34";"-0.98";"850";"4.75";"0";"1055.4";"108.1083";"1692.95";"3129.91"
"C";"2013-03-10";"41.3653";"38.26";"-0.48";"850";"4.87";"39.64";"563.3";"108.1083";"1692.99";"3129.91"
"C";"2013-03-09";"41.8417";"38.7";"-0.32";"850";"4.92";"47.78";"394.9";"108.1083";"1693";"3129.91"
"C";"2013-03-08";"42.1882";"39.02";"-0.34";"850";"4.96";"13.61";"380.1";"108.1083";"1693.02";"3129.91"
"C";"2013-03-07";"42.5394";"39.35";"-0.28";"850";"5";"3.3";"307";"108.1083";"1693.04";"3129.91"
"C";"2013-03-06";"42.8424";"39.63";"-0.24";"850";"5.04";"22.35";"283.1";"108.1083";"1693.06";"3129.91"
"C";"2013-03-05";"43.103";"39.87";"-0.47";"850";"5.07";"6.39";"518.5";"108.1083";"1693.08";"3129.91"
"C";"2013-03-04";"43.6177";"40.35";"-0.5";"850";"5.13";"16.39";"562.1";"108.1083";"1693.11";"3129.91"
"C";"2013-03-03";"44.1706";"40.86";"-0.4";"850";"5.2";"8.93";"446.3";"108.1083";"1693.14";"3129.91"
