name,code,consumption,consumptionFull,url,gasDayStart,gasInStorage,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info,month_day,year,gasDayEnd,month_day_gasDayEnd,year_gasDayEnd,netWithdrawal
Germany,DE,995.2735,13.84,DE,2018-07-25,137.6977,423.47,32.48,245.6875,3661.81,6350.41,C,0.16,56.05,07.25.,07.25.,2018,2018-07-26,07.26.,2018,
Germany,DE,995.2735,13.8,DE,2018-07-24,137.3167,439.49,26.36,245.6875,3661.81,6350.41,C,0.17,55.89,07.24.,07.24.,2018,2018-07-25,07.25.,2018,
Germany,DE,995.2735,13.76,DE,2018-07-23,136.9157,594.02,9.83,245.6875,3661.81,6350.41,C,0.24,55.73,07.23.,07.23.,2018,2018-07-24,07.24.,2018,
Germany,DE,995.2735,13.7,DE,2018-07-22,136.3429,750.28,12.30,245.6320,3661.10,6349.22,C,0.3,55.51,07.22.,07.22.,2018,2018-07-23,07.23.,2018,
Germany,DE,995.2735,13.63,DE,2018-07-21,135.6163,706.33,3.89,245.6320,3661.10,6349.22,C,0.29,55.21,07.21.,07.21.,2018,2018-07-22,07.22.,2018,
Germany,DE,995.2735,13.56,DE,2018-07-20,134.9240,515.33,44.52,245.6320,3661.10,6349.22,C,0.19,54.93,07.20.,07.20.,2018,2018-07-21,07.21.,2018,
Germany,DE,995.2735,13.51,DE,2018-07-19,134.4633,634.58,203.05,245.6320,3661.10,6349.22,C,0.18,54.74,07.19.,07.19.,2018,2018-07-20,07.20.,2018,
Germany,DE,995.2735,13.47,DE,2018-07-18,134.0444,535.00,113.08,245.3511,3661.10,6349.22,C,0.17,54.63,07.18.,07.18.,2018,2018-07-19,07.19.,2018,
Germany,DE,995.2735,13.37,DE,2018-07-17,133.0864,679.64,13.38,244.4511,3661.10,6349.22,C,0.27,54.44,07.17.,07.17.,2018,2018-07-18,07.18.,2018,
Germany,DE,995.2735,13.36,DE,2018-07-16,132.9655,976.89,0.33,245.3511,3661.10,6349.22,C,0.4,54.19,07.16.,07.16.,2018,2018-07-17,07.17.,2018,
Germany,DE,995.2735,13.26,DE,2018-07-15,131.9759,1370.88,0.01,245.3779,3661.44,6349.79,C,0.56,53.78,07.15.,07.15.,2018,2018-07-16,07.16.,2018,
Germany,DE,995.2735,13.12,DE,2018-07-14,130.5906,1324.75,6.60,245.3779,3661.44,6349.79,C,0.54,53.22,07.14.,07.14.,2018,2018-07-15,07.15.,2018,
Germany,DE,995.2735,12.99,DE,2018-07-13,129.2584,866.77,0.01,245.3779,3661.44,6349.79,C,0.35,52.68,07.13.,07.13.,2018,2018-07-14,07.14.,2018,
Germany,DE,995.2735,12.9,DE,2018-07-12,128.3750,854.44,21.75,245.3779,3661.44,6349.79,C,0.34,52.32,07.12.,07.12.,2018,2018-07-13,07.13.,2018,
Germany,DE,995.2735,12.81,DE,2018-07-11,127.5293,764.38,10.66,245.3779,3661.44,6349.79,C,0.31,51.97,07.11.,07.11.,2018,2018-07-12,07.12.,2018,
Germany,DE,995.2735,12.74,DE,2018-07-10,126.7607,773.93,3.32,245.3560,3661.44,6349.79,C,0.31,51.66,07.10.,07.10.,2018,2018-07-11,07.11.,2018,
Germany,DE,995.2735,12.66,DE,2018-07-09,125.9750,1062.36,5.23,245.3560,3661.44,6349.79,C,0.43,51.34,07.09.,07.09.,2018,2018-07-10,07.10.,2018,
Germany,DE,995.2735,12.55,DE,2018-07-08,124.9076,1567.48,0.00,245.3354,3661.18,6349.35,C,0.64,50.91,07.08.,07.08.,2018,2018-07-09,07.09.,2018,
Germany,DE,995.2735,12.39,DE,2018-07-07,123.3270,1536.90,0.17,245.3354,3661.18,6349.35,C,0.63,50.27,07.07.,07.07.,2018,2018-07-08,07.08.,2018,
Germany,DE,995.2735,12.24,DE,2018-07-06,121.7776,1373.93,0.01,245.3354,3661.18,6349.35,C,0.56,49.64,07.06.,07.06.,2018,2018-07-07,07.07.,2018,
Germany,DE,995.2735,12.1,DE,2018-07-05,120.3833,1266.05,0.42,245.3354,3661.18,6349.35,C,0.52,49.07,07.05.,07.05.,2018,2018-07-06,07.06.,2018,
Germany,DE,995.2735,11.96,DE,2018-07-04,119.0755,1112.48,28.98,245.3354,3661.18,6349.35,C,0.44,48.54,07.04.,07.04.,2018,2018-07-05,07.05.,2018,
Germany,DE,995.2735,11.85,DE,2018-07-03,117.9771,1166.22,2.99,245.3354,3661.18,6349.35,C,0.47,48.09,07.03.,07.03.,2018,2018-07-04,07.04.,2018,
Germany,DE,995.2735,11.73,DE,2018-07-02,116.7899,1394.95,9.23,245.3354,3661.18,6349.35,C,0.56,47.6,07.02.,07.02.,2018,2018-07-03,07.03.,2018,
Germany,DE,995.2735,11.59,DE,2018-07-01,115.3489,1747.22,10.31,245.3477,3661.34,6349.62,C,0.71,47.01,07.01.,07.01.,2018,2018-07-02,07.02.,2018,
Germany,DE,995.2735,11.42,DE,2018-06-30,113.6230,1511.64,0.01,245.3477,3685.64,6349.62,C,0.62,46.31,06.30.,06.30.,2018,2018-07-01,07.01.,2018,
Germany,DE,995.2735,11.27,DE,2018-06-29,112.1225,1265.03,0.00,245.3477,3685.64,6349.62,C,0.52,45.7,06.29.,06.29.,2018,2018-06-30,06.30.,2018,
Germany,DE,995.2735,11.14,DE,2018-06-28,110.8456,976.02,0.62,245.3477,3685.64,6349.62,C,0.4,45.18,06.28.,06.28.,2018,2018-06-29,06.29.,2018,
Germany,DE,995.2735,11.04,DE,2018-06-27,109.8567,767.48,10.31,245.3477,3685.64,6349.62,C,0.31,44.78,06.27.,06.27.,2018,2018-06-28,06.28.,2018,
Germany,DE,995.2735,10.96,DE,2018-06-26,109.0877,699.40,13.62,245.3477,3685.64,6349.62,C,0.28,44.46,06.26.,06.26.,2018,2018-06-27,06.27.,2018,
Germany,DE,995.2735,10.89,DE,2018-06-25,108.3989,705.55,5.30,245.3477,3685.64,6349.62,C,0.29,44.18,06.25.,06.25.,2018,2018-06-26,06.26.,2018,
Germany,DE,995.2735,10.82,DE,2018-06-24,107.6752,899.63,0.00,245.3621,3685.82,6349.93,C,0.37,43.88,06.24.,06.24.,2018,2018-06-25,06.25.,2018,
Germany,DE,995.2735,10.73,DE,2018-06-23,106.7624,876.73,0.03,245.3621,3685.82,6349.93,C,0.36,43.51,06.23.,06.23.,2018,2018-06-24,06.24.,2018,
Germany,DE,995.2735,10.64,DE,2018-06-22,105.8726,578.90,26.76,243.9056,3685.82,6349.93,C,0.23,43.41,06.22.,06.22.,2018,2018-06-23,06.23.,2018,
Germany,DE,995.2735,10.58,DE,2018-06-21,105.3175,508.35,49.14,245.3842,3685.82,6349.93,C,0.19,42.92,06.21.,06.21.,2018,2018-06-22,06.22.,2018,
Germany,DE,995.2735,10.53,DE,2018-06-20,104.8350,621.05,62.50,245.3842,3685.82,6349.93,C,0.23,42.72,06.20.,06.20.,2018,2018-06-21,06.21.,2018,
Germany,DE,995.2735,10.48,DE,2018-06-19,104.2746,658.42,45.85,245.3842,3685.72,6349.93,C,0.25,42.49,06.19.,06.19.,2018,2018-06-20,06.20.,2018,
Germany,DE,995.2735,10.41,DE,2018-06-18,103.6497,685.10,32.29,245.3842,3685.82,6349.93,C,0.27,42.24,06.18.,06.18.,2018,2018-06-19,06.19.,2018,
Germany,DE,995.2735,10.35,DE,2018-06-17,102.9837,924.36,14.97,245.3595,3685.51,6349.40,C,0.37,41.97,06.17.,06.17.,2018,2018-06-18,06.18.,2018,
Germany,DE,995.2735,10.25,DE,2018-06-16,102.0621,864.31,14.97,245.3595,3685.51,6349.40,C,0.35,41.6,06.16.,06.16.,2018,2018-06-17,06.17.,2018,
Germany,DE,995.2735,10.17,DE,2018-06-15,101.2016,741.66,30.51,245.3595,3685.51,6349.40,C,0.29,41.25,06.15.,06.15.,2018,2018-06-16,06.16.,2018,
Germany,DE,995.2735,10.12,DE,2018-06-14,100.7495,748.94,20.48,245.3595,3685.51,6349.40,C,0.3,41.06,06.14.,06.14.,2018,2018-06-15,06.15.,2018,
Germany,DE,995.2735,10.02,DE,2018-06-13,99.7410,896.02,24.67,245.3595,3685.51,6349.40,C,0.36,40.65,06.13.,06.13.,2018,2018-06-14,06.14.,2018,
Germany,DE,995.2735,9.93,DE,2018-06-12,98.8562,932.01,21.32,245.3595,3685.51,6349.40,C,0.37,40.29,06.12.,06.12.,2018,2018-06-13,06.13.,2018,
Germany,DE,995.2735,9.84,DE,2018-06-11,97.9296,790.85,9.15,245.3595,3685.51,6349.40,C,0.32,39.91,06.11.,06.11.,2018,2018-06-12,06.12.,2018,
Germany,DE,995.2735,9.76,DE,2018-06-10,97.1097,1012.48,11.49,245.3431,3701.47,6349.05,C,0.41,39.58,06.10.,06.10.,2018,2018-06-11,06.11.,2018,
Germany,DE,995.2735,9.66,DE,2018-06-09,96.1205,923.84,10.12,245.3431,3701.47,6349.05,C,0.37,39.18,06.09.,06.09.,2018,2018-06-10,06.10.,2018,
Germany,DE,995.2735,9.56,DE,2018-06-08,95.1926,726.99,23.56,245.3431,3701.47,6349.05,C,0.29,38.8,06.08.,06.08.,2018,2018-06-09,06.09.,2018,
Germany,DE,995.2735,9.5,DE,2018-06-07,94.5032,798.14,20.98,245.3431,3701.47,6349.05,E,0.32,38.52,06.07.,06.07.,2018,2018-06-08,06.08.,2018,
Germany,DE,995.2735,9.42,DE,2018-06-06,93.7128,856.55,50.74,245.3431,3700.67,6349.05,C,0.33,38.2,06.06.,06.06.,2018,2018-06-07,06.07.,2018,
Germany,DE,995.2735,9.33,DE,2018-06-05,92.8933,839.08,67.63,245.3431,3701.47,6349.05,C,0.31,37.86,06.05.,06.05.,2018,2018-06-06,06.06.,2018,
Germany,DE,995.2735,9.29,DE,2018-06-04,92.4151,871.18,31.64,245.3431,3677.17,6349.05,C,0.34,37.67,06.04.,06.04.,2018,2018-06-05,06.05.,2018,
Germany,DE,995.2735,9.2,DE,2018-06-03,91.5614,1123.87,2.26,245.3431,3677.17,6349.05,C,0.46,37.32,06.03.,06.03.,2018,2018-06-04,06.04.,2018,
Germany,DE,995.2735,9.09,DE,2018-06-02,90.4251,1063.45,5.63,245.3431,3677.17,6349.05,C,0.43,36.86,06.02.,06.02.,2018,2018-06-03,06.03.,2018,
Germany,DE,995.2735,8.98,DE,2018-06-01,89.3537,778.98,16.05,245.3431,3677.17,6349.05,C,0.31,36.42,06.01.,06.01.,2018,2018-06-02,06.02.,2018,
Germany,DE,995.2735,8.9,DE,2018-05-31,88.5805,879.83,18.48,245.1094,3677.17,6322.09,C,0.35,36.14,05.31.,05.31.,2018,2018-06-01,06.01.,2018,
Germany,DE,995.2735,8.82,DE,2018-05-30,87.7349,1060.82,60.12,245.1094,3677.17,6322.09,C,0.41,35.79,05.30.,05.30.,2018,2018-05-31,05.31.,2018,
Germany,DE,995.2735,8.71,DE,2018-05-29,86.7245,1221.57,36.88,245.1094,3606.37,6180.48,C,0.48,35.38,05.29.,05.29.,2018,2018-05-30,05.30.,2018,
Germany,DE,995.2735,8.59,DE,2018-05-28,85.5235,1366.12,27.70,245.1094,3606.37,6180.48,C,0.55,34.89,05.28.,05.28.,2018,2018-05-29,05.29.,2018,
Germany,DE,995.2735,8.46,DE,2018-05-27,84.1905,1463.02,0.01,245.1187,3606.19,6180.17,C,0.6,34.35,05.27.,05.27.,2018,2018-05-28,05.28.,2018,
Germany,DE,995.2735,8.3,DE,2018-05-26,82.6526,1451.09,0.01,245.1187,3676.99,6321.78,C,0.59,33.72,05.26.,05.26.,2018,2018-05-27,05.27.,2018,
Germany,DE,995.2735,8.16,DE,2018-05-25,81.2250,1188.83,0.01,245.1187,3676.99,6321.78,C,0.48,33.14,05.25.,05.25.,2018,2018-05-26,05.26.,2018,
Germany,DE,995.2735,8.04,DE,2018-05-24,80.0391,994.87,25.98,245.1187,3676.99,6321.78,C,0.4,32.65,05.24.,05.24.,2018,2018-05-25,05.25.,2018,
Germany,DE,995.2735,7.94,DE,2018-05-23,79.0651,1252.20,3.53,245.1187,3676.99,6321.78,C,0.51,32.26,05.23.,05.23.,2018,2018-05-24,05.24.,2018,
Germany,DE,995.2735,7.81,DE,2018-05-22,77.7729,1396.04,3.68,245.1187,3676.99,6321.78,C,0.57,31.73,05.22.,05.22.,2018,2018-05-23,05.23.,2018,
Germany,DE,995.2735,7.67,DE,2018-05-21,76.3798,1356.23,11.89,245.1187,3676.99,6321.78,C,0.55,31.16,05.21.,05.21.,2018,2018-05-22,05.22.,2018,
Germany,DE,995.2735,7.54,DE,2018-05-20,75.0131,1252.41,0.68,245.1082,3676.86,6321.55,C,0.51,30.6,05.20.,05.20.,2018,2018-05-21,05.21.,2018,
Germany,DE,995.2735,7.41,DE,2018-05-19,73.7639,1055.86,7.06,245.1082,3676.86,6321.55,C,0.43,30.09,05.19.,05.19.,2018,2018-05-20,05.20.,2018,
Germany,DE,995.2735,7.31,DE,2018-05-18,72.7306,1013.07,11.94,245.1082,3676.86,6321.55,C,0.41,29.67,05.18.,05.18.,2018,2018-05-19,05.19.,2018,
Germany,DE,995.2735,7.2,DE,2018-05-17,71.6910,1142.46,4.78,245.1082,3676.86,6321.55,C,0.46,29.25,05.17.,05.17.,2018,2018-05-18,05.18.,2018,
Germany,DE,995.2735,7.09,DE,2018-05-16,70.5334,1106.78,52.48,245.1082,3676.86,6321.55,C,0.43,28.78,05.16.,05.16.,2018,2018-05-17,05.17.,2018,
Germany,DE,995.2735,6.98,DE,2018-05-15,69.4849,1196.10,0.46,245.1082,3676.86,6321.55,C,0.49,28.35,05.15.,05.15.,2018,2018-05-16,05.16.,2018,
Germany,DE,995.2735,6.86,DE,2018-05-14,68.2520,1329.45,2.47,245.1082,3676.86,6321.75,C,0.54,27.85,05.14.,05.14.,2018,2018-05-15,05.15.,2018,
Germany,DE,995.2735,6.72,DE,2018-05-13,66.9189,1710.66,0.01,245.0935,3676.68,6321.44,C,0.7,27.3,05.13.,05.13.,2018,2018-05-14,05.14.,2018,
Germany,DE,995.2735,6.55,DE,2018-05-12,65.2022,1666.44,0.00,245.0935,3676.68,6321.24,C,0.68,26.6,05.12.,05.12.,2018,2018-05-13,05.13.,2018,
Germany,DE,995.2735,6.38,DE,2018-05-11,63.5298,1453.83,0.65,245.0935,3676.68,6321.24,C,0.59,25.92,05.11.,05.11.,2018,2018-05-12,05.12.,2018,
Germany,DE,995.2735,6.24,DE,2018-05-10,62.0761,1481.58,0.02,245.0935,3676.68,6321.24,C,0.6,25.33,05.10.,05.10.,2018,2018-05-11,05.11.,2018,
Germany,DE,995.2735,6.09,DE,2018-05-09,60.6133,1300.80,7.33,245.0935,3676.68,6321.24,C,0.53,24.73,05.09.,05.09.,2018,2018-05-10,05.10.,2018,
Germany,DE,995.2735,5.96,DE,2018-05-08,59.3048,1318.44,1.83,245.0935,3676.68,6321.24,C,0.54,24.2,05.08.,05.08.,2018,2018-05-09,05.09.,2018,
Germany,DE,995.2735,5.83,DE,2018-05-07,57.9776,1171.01,16.41,245.0935,3676.68,6321.24,C,0.47,23.66,05.07.,05.07.,2018,2018-05-08,05.08.,2018,
Germany,DE,995.2735,5.71,DE,2018-05-06,56.8023,1263.77,2.26,245.1040,3676.81,6321.47,C,0.51,23.17,05.06.,05.06.,2018,2018-05-07,05.07.,2018,
Germany,DE,995.2735,5.59,DE,2018-05-05,55.6245,1054.62,0.84,245.1040,3676.81,6321.47,C,0.43,22.69,05.05.,05.05.,2018,2018-05-06,05.06.,2018,
Germany,DE,995.2735,5.49,DE,2018-05-04,54.6281,689.53,45.16,245.1040,3676.81,6321.47,C,0.26,22.29,05.04.,05.04.,2018,2018-05-05,05.05.,2018,
Germany,DE,995.2735,5.42,DE,2018-05-03,53.9772,563.71,22.96,245.1040,3660.63,6321.47,C,0.22,22.02,05.03.,05.03.,2018,2018-05-04,05.04.,2018,
Germany,DE,995.2735,5.37,DE,2018-05-02,53.4300,464.39,41.43,245.1040,3660.63,6321.47,C,0.17,21.8,05.02.,05.02.,2018,2018-05-03,05.03.,2018,
Germany,DE,995.2735,5.33,DE,2018-05-01,53.0007,684.77,56.58,245.1040,3660.63,6321.47,C,0.26,21.62,05.01.,05.01.,2018,2018-05-02,05.02.,2018,
Germany,DE,995.2735,5.26,DE,2018-04-30,52.3379,907.61,48.61,245.1040,3660.63,6321.47,C,0.35,21.35,04.30.,04.30.,2018,2018-05-01,05.01.,2018,
Germany,DE,995.2735,5.18,DE,2018-04-29,51.5388,1089.50,4.84,245.1208,3660.84,6321.82,C,0.44,21.03,04.29.,04.29.,2018,2018-04-30,04.30.,2018,
Germany,DE,995.2735,5.07,DE,2018-04-28,50.4420,983.31,10.89,245.1208,3660.84,6321.82,C,0.4,20.58,04.28.,04.28.,2018,2018-04-29,04.29.,2018,
Germany,DE,995.2735,4.97,DE,2018-04-27,49.4956,493.62,23.29,245.1208,3660.84,6321.82,C,0.19,20.19,04.27.,04.27.,2018,2018-04-28,04.28.,2018,
Germany,DE,995.2735,4.92,DE,2018-04-26,48.9916,758.41,13.42,245.1208,3660.84,6321.82,C,0.3,19.99,04.26.,04.26.,2018,2018-04-27,04.27.,2018,
Germany,DE,995.2735,4.85,DE,2018-04-25,48.2234,859.46,1.73,245.1208,3660.84,6321.82,C,0.35,19.67,04.25.,04.25.,2018,2018-04-26,04.26.,2018,
Germany,DE,995.2735,4.76,DE,2018-04-24,47.3817,769.95,7.31,245.1208,3660.84,6321.82,C,0.31,19.33,04.24.,04.24.,2018,2018-04-25,04.25.,2018,
Germany,DE,995.2735,4.68,DE,2018-04-23,46.5806,838.08,2.95,245.1162,3709.40,6321.82,C,0.34,19.0,04.23.,04.23.,2018,2018-04-24,04.24.,2018,
Germany,DE,995.2735,4.59,DE,2018-04-22,45.7066,1415.10,0.10,244.9441,3708.82,6320.85,C,0.58,18.66,04.22.,04.22.,2018,2018-04-23,04.23.,2018,
Germany,DE,995.2735,4.43,DE,2018-04-21,44.1088,1277.18,0.01,244.9441,3708.82,6320.85,C,0.52,18.01,04.21.,04.21.,2018,2018-04-22,04.22.,2018,
Germany,DE,995.2735,4.3,DE,2018-04-20,42.8164,1100.42,5.13,244.9441,3708.82,6320.85,C,0.45,17.48,04.20.,04.20.,2018,2018-04-21,04.21.,2018,
Germany,DE,995.2735,4.2,DE,2018-04-19,41.8003,1129.11,23.86,244.9441,3660.26,6320.85,C,0.45,17.07,04.19.,04.19.,2018,2018-04-20,04.20.,2018,
Germany,DE,995.2735,4.09,DE,2018-04-18,40.7069,943.25,26.20,244.9441,3660.26,6320.85,C,0.37,16.62,04.18.,04.18.,2018,2018-04-19,04.19.,2018,
Germany,DE,995.2735,4.0,DE,2018-04-17,39.8415,695.63,39.09,244.9441,3660.26,6320.85,C,0.27,16.27,04.17.,04.17.,2018,2018-04-18,04.18.,2018,
Germany,DE,995.2735,3.94,DE,2018-04-16,39.1963,299.14,64.74,244.9441,3660.26,6320.85,C,0.1,16.0,04.16.,04.16.,2018,2018-04-17,04.17.,2018,
Germany,DE,995.2735,3.91,DE,2018-04-15,38.9545,545.94,2.52,245.0069,3661.05,6322.17,C,0.22,15.9,04.15.,04.15.,2018,2018-04-16,04.16.,2018,
Germany,DE,995.2735,3.86,DE,2018-04-14,38.4040,499.46,13.34,245.0069,3661.05,6322.17,C,0.2,15.67,04.14.,04.14.,2018,2018-04-15,04.15.,2018,
Germany,DE,995.2735,3.81,DE,2018-04-13,37.9209,321.36,151.43,245.0069,3661.05,6322.17,C,0.07,15.48,04.13.,04.13.,2018,2018-04-14,04.14.,2018,
Germany,DE,995.2735,3.79,DE,2018-04-12,37.7407,386.95,71.21,245.0069,3661.05,6322.17,C,0.13,15.4,04.12.,04.12.,2018,2018-04-13,04.13.,2018,
Germany,DE,995.2735,3.76,DE,2018-04-11,37.4156,298.47,108.82,245.2330,3661.06,6365.85,C,0.08,15.26,04.11.,04.11.,2018,2018-04-12,04.12.,2018,
Germany,DE,995.2735,3.74,DE,2018-04-10,37.2183,345.32,89.77,245.6652,3661.06,6365.85,C,0.1,15.15,04.10.,04.10.,2018,2018-04-11,04.11.,2018,
Germany,DE,995.2735,3.71,DE,2018-04-09,36.9629,451.28,39.25,245.6652,3661.06,6365.85,C,0.17,15.05,04.09.,04.09.,2018,2018-04-10,04.10.,2018,
Germany,DE,995.2735,3.67,DE,2018-04-08,36.5452,692.42,27.78,245.6673,3661.09,6365.89,C,0.27,14.88,04.08.,04.08.,2018,2018-04-09,04.09.,2018,
Germany,DE,995.2735,3.6,DE,2018-04-07,35.8736,542.20,75.01,245.6673,3661.09,6365.89,C,0.19,14.6,04.07.,04.07.,2018,2018-04-08,04.08.,2018,
Germany,DE,995.2735,3.56,DE,2018-04-06,35.4091,200.00,111.70,245.6673,3661.09,6365.89,C,0.04,14.41,04.06.,04.06.,2018,2018-04-07,04.07.,2018,
Germany,DE,995.2735,3.55,DE,2018-04-05,35.3110,205.35,168.81,245.6673,3661.09,6365.89,C,0.01,14.37,04.05.,04.05.,2018,2018-04-06,04.06.,2018,
Germany,DE,995.2735,3.55,DE,2018-04-04,35.2898,288.41,64.99,245.6673,3661.09,6365.89,C,0.09,14.36,04.04.,04.04.,2018,2018-04-05,04.05.,2018,
Germany,DE,995.2735,3.52,DE,2018-04-03,35.0245,125.61,98.62,245.6673,3661.09,6365.89,C,0.01,14.26,04.03.,04.03.,2018,2018-04-04,04.04.,2018,
Germany,DE,995.2735,3.52,DE,2018-04-02,35.0115,64.29,157.15,245.6673,3661.09,6365.89,C,-0.04,14.25,04.02.,04.02.,2018,2018-04-03,04.03.,2018,
Germany,DE,995.2735,3.53,DE,2018-04-01,35.1009,135.74,240.15,245.6820,3661.27,6366.20,C,-0.04,14.29,04.01.,04.01.,2018,2018-04-02,04.02.,2018,
Germany,DE,995.2735,3.53,DE,2018-03-31,35.1367,252.09,183.17,243.0440,3668.61,6425.41,C,0.03,14.46,03.31.,03.31.,2018,2018-04-01,04.01.,2018,
Germany,DE,995.2735,3.53,DE,2018-03-30,35.1125,201.28,268.59,245.2887,3704.69,6460.11,C,-0.03,14.31,03.30.,03.30.,2018,2018-03-31,03.31.,2018,
Germany,DE,995.2735,3.53,DE,2018-03-29,35.1524,30.13,382.45,245.2887,3704.69,6460.11,C,-0.14,14.33,03.29.,03.29.,2018,2018-03-30,03.30.,2018,
Germany,DE,995.2735,3.57,DE,2018-03-28,35.4869,26.99,409.02,245.2887,3704.69,6460.11,C,-0.16,14.47,03.28.,03.28.,2018,2018-03-29,03.29.,2018,
Germany,DE,995.2735,3.6,DE,2018-03-27,35.8610,44.14,435.78,245.6148,3704.69,6460.11,C,-0.16,14.6,03.27.,03.27.,2018,2018-03-28,03.28.,2018,
Germany,DE,995.2735,3.64,DE,2018-03-26,36.2198,50.19,574.16,245.6148,3704.69,6460.11,C,-0.21,14.75,03.26.,03.26.,2018,2018-03-27,03.27.,2018,
Germany,DE,995.2735,3.68,DE,2018-03-25,36.6639,106.24,358.43,245.6108,3704.64,6460.02,C,-0.1,14.93,03.25.,03.25.,2018,2018-03-26,03.26.,2018,
Germany,DE,995.2735,3.71,DE,2018-03-24,36.9068,102.88,439.06,245.6108,3583.77,6253.96,E,-0.14,15.03,03.24.,03.24.,2018,2018-03-25,03.25.,2018,
Germany,DE,995.2735,3.75,DE,2018-03-23,37.2918,48.50,925.88,245.6108,3704.64,6460.02,C,-0.36,15.18,03.23.,03.23.,2018,2018-03-24,03.24.,2018,
Germany,DE,995.2735,3.83,DE,2018-03-22,38.1677,15.82,1337.87,245.6108,3704.64,6460.02,C,-0.54,15.54,03.22.,03.22.,2018,2018-03-23,03.23.,2018,
Germany,DE,995.2735,3.98,DE,2018-03-21,39.5661,39.49,1604.45,245.6108,3704.64,6460.02,C,-0.64,16.11,03.21.,03.21.,2018,2018-03-22,03.22.,2018,
Germany,DE,995.2735,4.13,DE,2018-03-20,41.1040,19.24,1544.82,245.6108,3704.64,6460.02,C,-0.62,16.74,03.20.,03.20.,2018,2018-03-21,03.21.,2018,
Germany,DE,995.2735,4.28,DE,2018-03-19,42.6365,37.84,1770.46,245.6108,3704.64,6460.02,C,-0.71,17.36,03.19.,03.19.,2018,2018-03-20,03.20.,2018,
Germany,DE,995.2735,4.46,DE,2018-03-18,44.3626,36.71,1238.36,245.6251,3704.83,6460.34,C,-0.49,18.06,03.18.,03.18.,2018,2018-03-19,03.19.,2018,
Germany,DE,995.2735,4.57,DE,2018-03-17,45.5322,40.33,1058.45,245.6251,3704.83,6460.34,C,-0.41,18.54,03.17.,03.17.,2018,2018-03-18,03.18.,2018,
Germany,DE,995.2735,4.68,DE,2018-03-16,46.5550,247.68,849.76,245.6251,3704.83,6460.34,C,-0.25,18.95,03.16.,03.16.,2018,2018-03-17,03.17.,2018,
Germany,DE,995.2735,4.74,DE,2018-03-15,47.1575,306.75,788.03,245.6251,3704.83,6460.34,C,-0.2,19.2,03.15.,03.15.,2018,2018-03-16,03.16.,2018,
Germany,DE,995.2735,4.79,DE,2018-03-14,47.6357,305.48,1081.57,245.6251,3704.83,6460.34,C,-0.32,19.39,03.14.,03.14.,2018,2018-03-15,03.15.,2018,
Germany,DE,995.2735,4.86,DE,2018-03-13,48.4061,306.39,895.73,245.6251,3704.83,6460.34,C,-0.24,19.71,03.13.,03.13.,2018,2018-03-14,03.14.,2018,
Germany,DE,995.2735,4.92,DE,2018-03-12,48.9221,158.72,581.92,245.6251,3704.83,6460.34,C,-0.17,19.92,03.12.,03.12.,2018,2018-03-13,03.13.,2018,
Germany,DE,995.2735,4.96,DE,2018-03-11,49.3478,186.93,259.88,245.6293,3704.88,6460.43,C,-0.03,20.09,03.11.,03.11.,2018,2018-03-12,03.12.,2018,
Germany,DE,995.2735,4.97,DE,2018-03-10,49.4244,140.91,396.11,245.6293,3704.88,6460.43,C,-0.1,20.12,03.10.,03.10.,2018,2018-03-11,03.11.,2018,
Germany,DE,995.2735,4.99,DE,2018-03-09,49.6832,25.13,923.51,245.6293,3704.88,6460.43,C,-0.37,20.23,03.09.,03.09.,2018,2018-03-10,03.10.,2018,
Germany,DE,995.2735,5.05,DE,2018-03-08,50.2364,24.95,1007.55,245.3032,3704.88,6460.43,C,-0.4,20.48,03.08.,03.08.,2018,2018-03-09,03.09.,2018,
Germany,DE,995.2735,5.19,DE,2018-03-07,51.6922,31.12,1299.93,245.6293,3704.88,6460.43,C,-0.52,21.04,03.07.,03.07.,2018,2018-03-08,03.08.,2018,
Germany,DE,995.2735,5.32,DE,2018-03-06,52.9751,66.24,1494.98,245.6293,3704.88,6460.43,C,-0.58,21.57,03.06.,03.06.,2018,2018-03-07,03.07.,2018,
Germany,DE,995.2735,5.46,DE,2018-03-05,54.3469,141.16,1629.36,245.6293,3704.88,6460.43,C,-0.61,22.13,03.05.,03.05.,2018,2018-03-06,03.06.,2018,
Germany,DE,995.2735,5.61,DE,2018-03-04,55.7903,198.91,1602.34,245.6333,3704.94,6460.52,C,-0.57,22.71,03.04.,03.04.,2018,2018-03-05,03.05.,2018,
Germany,DE,995.2735,5.75,DE,2018-03-03,57.2575,82.12,2281.90,245.6333,3704.94,6460.52,C,-0.9,23.31,03.03.,03.03.,2018,2018-03-04,03.04.,2018,
Germany,DE,995.2735,5.98,DE,2018-03-02,59.4716,35.07,3335.95,245.6333,3704.94,6460.52,C,-1.34,24.21,03.02.,03.02.,2018,2018-03-03,03.03.,2018,
Germany,DE,995.2735,6.31,DE,2018-03-01,62.7797,21.55,3453.75,245.6333,3704.94,6460.52,C,-1.4,25.56,03.01.,03.01.,2018,2018-03-02,03.02.,2018,
Germany,DE,995.2735,6.63,DE,2018-02-28,66.0346,8.29,3503.55,245.6333,3704.87,6489.32,C,-1.42,26.88,02.28.,02.28.,2018,2018-03-01,03.01.,2018,
